[2025-08-19 02:33:36] [INFO    ] discord.client: logging in using static token
[2025-08-19 02:36:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 60, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-08-18T21:36:59.950000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2025-08-18T21:36:59.700000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1407116093738193007', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!сбербанкмодмогаденег', 'components': [], 'channel_id': '1407044802889125908', 'author': {'username': 'sofaay', 'public_flags': 0, 'primary_guild': None, 'id': '549825013407154188', 'global_name': 'sofaay', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ea3af2ff02013938f3f60ea06c22fe8c'}, 'attachments': []}, 'pinned': False, 'nonce': '6435215366348043150', 'message_reference': {'type': 0, 'message_id': '1407116093738193007', 'guild_id': '1355766444742148257', 'channel_id': '1407044802889125908'}, 'mentions': [{'username': 'sofaay', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1355876269056721057', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': 'мария 8 метров от вас', 'mute': False, 'joined_at': '2025-03-30T12:07:06.493000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '549825013407154188', 'global_name': 'sofaay', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ea3af2ff02013938f3f60ea06c22fe8c'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1356524957269626953', '1355879915500605481'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-04-01T07:05:52.915000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1407116094786900161', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@549825013407154188>, вам выдано **100** монет. Баланс: **400**', 'components': [], 'channel_type': 0, 'channel_id': '1407044802889125908', 'author': {'username': 'JuniperBot', 'public_flags': 65536, 'primary_guild': None, 'id': '310848622642069504', 'global_name': None, 'display_name_styles': None, 'discriminator': '6999', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'a_8d8a8fc15ddbb3f63d9e4c2451be0798'}, 'attachments': [], 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:59] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:59] [DEBUG   ] discord.client: Dispatching event message
[2025-08-19 02:36:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 61, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-08-18T21:37:00.306000+00:00', 'pinned': False, 'nonce': '1407116095189417984', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1355876269056721057', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': 'мария 8 метров от вас', 'mute': False, 'joined_at': '2025-03-30T12:07:06.493000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1407116096280068298', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!сбербанкмодмогаденег', 'components': [], 'channel_type': 0, 'channel_id': '1407044802889125908', 'author': {'username': 'sofaay', 'public_flags': 0, 'primary_guild': None, 'id': '549825013407154188', 'global_name': 'sofaay', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ea3af2ff02013938f3f60ea06c22fe8c'}, 'attachments': [], 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:59] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:59] [DEBUG   ] discord.client: Dispatching event message
[2025-08-19 02:36:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 62, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-08-18T21:37:00.618000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2025-08-18T21:37:00.306000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1407116096280068298', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!сбербанкмодмогаденег', 'components': [], 'channel_id': '1407044802889125908', 'author': {'username': 'sofaay', 'public_flags': 0, 'primary_guild': None, 'id': '549825013407154188', 'global_name': 'sofaay', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ea3af2ff02013938f3f60ea06c22fe8c'}, 'attachments': []}, 'pinned': False, 'nonce': '3898726335119208597', 'message_reference': {'type': 0, 'message_id': '1407116096280068298', 'guild_id': '1355766444742148257', 'channel_id': '1407044802889125908'}, 'mentions': [{'username': 'sofaay', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1355876269056721057', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': 'мария 8 метров от вас', 'mute': False, 'joined_at': '2025-03-30T12:07:06.493000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '549825013407154188', 'global_name': 'sofaay', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ea3af2ff02013938f3f60ea06c22fe8c'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1356524957269626953', '1355879915500605481'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-04-01T07:05:52.915000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1407116097588559943', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@549825013407154188>, вам выдано **100** монет. Баланс: **500**', 'components': [], 'channel_type': 0, 'channel_id': '1407044802889125908', 'author': {'username': 'JuniperBot', 'public_flags': 65536, 'primary_guild': None, 'id': '310848622642069504', 'global_name': None, 'display_name_styles': None, 'discriminator': '6999', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'a_8d8a8fc15ddbb3f63d9e4c2451be0798'}, 'attachments': [], 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:59] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:59] [DEBUG   ] discord.client: Dispatching event message
[2025-08-19 02:37:01] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 63, 'op': 0, 'd': {'user_id': '549825013407154188', 'timestamp': 1755553022, 'member': {'user': {'username': 'sofaay', 'public_flags': 0, 'primary_guild': None, 'id': '549825013407154188', 'global_name': 'sofaay', 'display_name_styles': None, 'display_name': 'sofaay', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'ea3af2ff02013938f3f60ea06c22fe8c'}, 'roles': ['1355876269056721057', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': 'мария 8 метров от вас', 'mute': False, 'joined_at': '2025-03-30T12:07:06.493000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1407044802889125908', 'guild_id': '1355766444742148257'}}
[2025-08-19 02:37:01] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:37:01] [DEBUG   ] discord.client: Dispatching event typing
[2025-08-19 02:37:01] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-08-19 02:37:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 64, 'op': 0, 'd': {'member': {'user': {'username': 'madgenius2036', 'public_flags': 0, 'primary_guild': None, 'id': '586055253292482560', 'global_name': 'MadGenius#2036', 'display_name_styles': None, 'display_name': 'MadGenius#2036', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '8eae95efa0f922660ef7e335ae9671d1'}, 'roles': ['1356614876084043909', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': 'безмамный гей))0)', 'mute': False, 'joined_at': '2025-04-01T06:32:15.354000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '586055253292482560', 'suppress': False, 'session_id': '1426ce886c96ec8203e8b6e0b3f6002d', 'self_video': False, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '1355766444742148257', 'discoverable': True, 'deaf': False, 'channel_id': None}}
[2025-08-19 02:37:03] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:37:03] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2025-08-19 02:37:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 65, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-08-18T21:37:04.599000+00:00', 'pinned': False, 'nonce': '11419015391758523414', 'mentions': [{'username': 'madgenius2036', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1356614876084043909', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': 'безмамный гей))0)', 'mute': False, 'joined_at': '2025-04-01T06:32:15.354000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '586055253292482560', 'global_name': 'MadGenius#2036', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '8eae95efa0f922660ef7e335ae9671d1'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1355879915500605481', '1407103107795521722'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-18T20:45:23.715000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1407116114286219314', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!leave <@586055253292482560>', 'components': [], 'channel_type': 0, 'channel_id': '1407081468525805748', 'author': {'username': 'Dengo_bot', 'public_flags': 0, 'primary_guild': None, 'id': '1407101642209497158', 'global_name': None, 'display_name_styles': None, 'discriminator': '0593', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1355766444742148257'}}
[2025-08-19 02:37:03] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:37:03] [DEBUG   ] discord.client: Dispatching event message
[2025-08-19 02:37:03] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1407081468525805748/messages with {"content":"!leave <@586055253292482560>","components":[],"nonce":"11419015391758523414","enforce_nonce":true,"tts":false} has returned 200
[2025-08-19 02:37:03] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1407081468525805748/messages has received {'type': 0, 'content': '!leave <@586055253292482560>', 'mentions': [{'id': '586055253292482560', 'username': 'madgenius2036', 'avatar': '8eae95efa0f922660ef7e335ae9671d1', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'MadGenius#2036', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-08-18T21:37:04.599000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1407116114286219314', 'channel_id': '1407081468525805748', 'author': {'id': '1407101642209497158', 'username': 'Dengo_bot', 'avatar': None, 'discriminator': '0593', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '11419015391758523414'}
[2025-08-19 02:37:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 66, 'op': 0, 'd': {'webhook_id': '1355880297799090207', 'type': 0, 'tts': False, 'timestamp': '2025-08-18T21:37:04.625000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1407116114395136060', 'flags': 0, 'embeds': [{'type': 'rich', 'image': {'width': 600, 'url': 'https://cdn.discordapp.com/attachments/1355878926815072348/1407116114474831925/placeholder.png?ex=68a4ee80&is=68a39d00&hm=d37d71b77916d66229c88394bcb9d59c92d0700aee98aff71b2703d2e4a3f124&', 'proxy_url': 'https://media.discordapp.net/attachments/1355878926815072348/1407116114474831925/placeholder.png?ex=68a4ee80&is=68a39d00&hm=d37d71b77916d66229c88394bcb9d59c92d0700aee98aff71b2703d2e4a3f124&', 'placeholder_version': 1, 'placeholder': 'AAAAAYAAAAAAAAAAAAAAAAA=', 'height': 1, 'flags': 0, 'description': None, 'content_type': 'image/png'}, 'id': '1407116114395136062', 'description': 'Не удалось найти (и проверить) каналы: <#1357004915569852586>,<#1367449499643019364>\nВозможно доступ к каналу был утерян из за переопределения прав бота администрацией сервера. Данные будут удалены в течении 5 минут.', 'content_scan_version': 2, 'color': 16759676}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1355878926815072348', 'author': {'username': 'RC1:2', 'id': '1355880297799090207', 'global_name': None, 'discriminator': '0000', 'bot': True, 'avatar': None}, 'attachments': [], 'application_id': '894811786434469908', 'guild_id': '1355766444742148257'}}
[2025-08-19 02:37:03] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:37:03] [DEBUG   ] discord.client: Dispatching event message
[2025-08-19 02:37:03] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 66.
[2025-08-19 02:37:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 67, 'op': 0, 'd': {'user_id': '605843637993078785', 'timestamp': 1755553024, 'member': {'user': {'username': 'noonelivesforever', 'public_flags': 128, 'primary_guild': None, 'id': '605843637993078785', 'global_name': 'преподаватель леймологии', 'display_name_styles': None, 'display_name': 'преподаватель леймологии', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'a8ce9f0381167d11c6001ac3a6fa3079'}, 'roles': ['1355897340447162640', '1385291521695416423'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-04-06T21:32:48.597000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1407044802889125908', 'guild_id': '1355766444742148257'}}
[2025-08-19 02:37:03] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:37:03] [DEBUG   ] discord.client: Dispatching event typing
[2025-08-19 02:37:03] [DEBUG   ] discord.client: Dispatching event raw_typing
